date,brand,sales,customers,area_sqm,category,sales_per_customer
2029-02-09,F,46605,123,68,Food,378.9024390243902
2029-02-10,D,19955,414,248,Fashion,48.20048309178744
2029-02-11,D,49049,450,151,Fashion,108.99777777777778
2029-02-12,D,18917,323,185,Fashion,58.56656346749226
2029-02-13,B,75293,91,126,Luxury,827.3956043956044
2029-02-14,D,83581,261,278,Fashion,320.2337164750958
2029-02-15,A,69925,150,243,Luxury,466.1666666666667
2029-02-16,F,112216,94,90,Food,1193.787234042553
2029-02-17,A,75269,131,252,Luxury,574.5725190839695
2029-02-18,J,35954,66,265,Kids,544.7575757575758
2029-02-19,F,101671,122,247,Food,833.3688524590164
2029-02-20,A,77617,63,110,Luxury,1232.015873015873
2029-02-21,F,46458,482,75,Food,96.38589211618257
2029-02-22,J,94037,206,120,Kids,456.49029126213594
2029-02-23,H,26113,272,298,Sports,96.00367647058823
2029-02-24,B,104977,181,152,Luxury,579.9834254143647
2029-02-25,B,117622,387,260,Luxury,303.9328165374677
2029-02-26,D,95226,453,119,Fashion,210.21192052980132
2029-02-27,C,48939,425,156,Fashion,115.15058823529412
2029-02-28,D,34345,425,206,Fashion,80.81176470588235
2029-03-01,G,51313,96,156,Sports,534.5104166666666
2029-03-02,A,115107,156,152,Luxury,737.8653846153846
2029-03-03,F,97365,157,243,Food,620.1592356687898
2029-03-04,C,105598,314,68,Fashion,336.29936305732485
2029-03-05,J,74166,254,117,Kids,291.99212598425197
2029-03-06,G,52861,128,235,Sports,412.9765625
2029-03-07,J,102406,204,119,Kids,501.9901960784314
2029-03-08,B,54298,320,162,Luxury,169.68125
2029-03-09,B,52221,296,106,Luxury,176.4222972972973
2029-03-10,D,49942,68,214,Fashion,734.4411764705883
2029-03-11,A,8453,395,110,Luxury,21.4
2029-03-12,C,107811,485,141,Fashion,222.29072164948454
2029-03-13,I,59935,75,79,Living,799.1333333333333
2029-03-14,G,48370,266,248,Sports,181.8421052631579
2029-03-15,G,108932,203,250,Sports,536.6108374384237
2029-03-16,D,13328,203,202,Fashion,65.65517241379311
2029-03-17,B,20534,223,274,Luxury,92.08071748878923
2029-03-18,D,90280,141,176,Fashion,640.2836879432624
2029-03-19,F,89925,482,242,Food,186.56639004149378
2029-03-20,C,41320,387,164,Fashion,106.77002583979328
2029-03-21,A,54170,230,55,Luxury,235.52173913043478
2029-03-22,H,105546,180,67,Sports,586.3666666666667
2029-03-23,E,85201,499,59,Food,170.7434869739479
2029-03-24,E,108401,347,141,Food,312.39481268011525
2029-03-25,D,13640,324,188,Fashion,42.098765432098766
2029-03-26,F,105252,322,274,Food,326.8695652173913
2029-03-27,C,96057,466,242,Fashion,206.13090128755366
2029-03-28,I,35049,125,126,Living,280.392
2029-03-29,E,10618,226,150,Food,46.982300884955755
2029-03-30,C,107540,233,133,Fashion,461.5450643776824
2029-03-31,A,61053,368,242,Luxury,165.9048913043478
2029-04-01,J,6920,180,101,Kids,38.44444444444444
2029-04-02,F,48937,412,244,Food,118.77912621359224
2029-04-03,B,74724,98,259,Luxury,762.4897959183673
2029-04-04,C,17207,104,282,Fashion,165.45192307692307
2029-04-05,A,70774,203,255,Luxury,348.64039408866995
2029-04-06,I,37972,404,80,Living,93.99009900990099
2029-04-07,H,15799,249,268,Sports,63.44979919678715
2029-04-08,B,76088,357,194,Luxury,213.13165266106444
2029-04-09,H,33916,405,232,Sports,83.7432098765432
2029-04-10,I,75463,422,159,Living,178.8222748815166
2029-04-11,A,98500,167,142,Luxury,589.8203592814372
2029-04-12,E,81700,312,213,Food,261.85897435897436
2029-04-13,H,42158,95,278,Sports,443.7684210526316
2029-04-14,B,89607,351,203,Luxury,255.2905982905983
2029-04-15,D,118945,405,102,Fashion,293.69135802469134
2029-04-16,G,76696,449,194,Sports,170.815144766147
2029-04-17,C,66510,457,135,Fashion,145.53610503282275
2029-04-18,E,63692,238,202,Food,267.61344537815125
2029-04-19,H,66744,359,51,Sports,185.91643454039
2029-04-20,J,20810,367,296,Kids,56.70299727520436
2029-04-21,C,10126,178,135,Fashion,56.8876404494382
2029-04-22,D,35009,98,182,Fashion,357.234693877551
2029-04-23,I,104120,74,53,Living,1407.027027027027
2029-04-24,G,116718,315,213,Sports,370.53333333333336
2029-04-25,A,95932,167,55,Luxury,574.443113772455
2029-04-26,D,5192,193,293,Fashion,26.901554404145077
2029-04-27,D,41413,491,198,Fashion,84.34419551934828
2029-04-28,I,17816,249,254,Living,71.55020080321285
2029-04-29,F,44082,206,167,Food,213.9902912621359
2029-04-30,I,70048,397,278,Living,176.4433249370277
2029-05-01,F,55940,183,296,Food,305.6830601092896
2029-05-02,F,37130,449,138,Food,82.69487750556793
2029-05-03,E,45142,197,203,Food,229.14720812182742
2029-05-04,E,41468,385,232,Food,107.7090909090909
2029-05-05,B,35698,120,216,Luxury,297.48333333333335
2029-05-06,H,15655,282,261,Sports,55.51418439716312
2029-05-07,H,52897,383,210,Sports,138.11227154046998
2029-05-08,A,35075,348,63,Luxury,100.79022988505747
2029-05-09,H,14359,203,105,Sports,70.73399014778325
2029-05-10,E,107197,139,277,Food,771.2014388489208
2029-05-11,B,110115,383,130,Luxury,287.5065274151436
2029-05-12,B,47056,248,198,Luxury,189.74193548387098
2029-05-13,F,56831,210,95,Food,270.62380952380954
2029-05-14,I,64191,75,193,Living,855.88
2029-05-15,A,38272,170,287,Luxury,225.12941176470588
2029-05-16,F,113117,350,65,Food,323.19142857142856
2029-05-17,I,19671,261,169,Living,75.36781609195403
2029-05-18,H,32048,112,133,Sports,286.14285714285717
2029-05-19,F,81274,485,206,Food,167.57525773195877
2029-05-20,C,30963,117,269,Fashion,264.64102564102564
2029-05-21,H,48954,302,57,Sports,162.09933774834437
2029-05-22,I,77309,459,137,Living,168.42919389978215
2029-05-23,A,107120,51,180,Luxury,2100.392156862745
2029-05-24,I,100430,447,266,Living,224.67561521252796
2029-05-25,F,5717,157,68,Food,36.4140127388535
2029-05-26,F,16676,335,146,Food,49.77910447761194
2029-05-27,D,9434,98,115,Fashion,96.26530612244898
2029-05-28,A,54810,189,128,Luxury,290.0
2029-05-29,J,108361,267,135,Kids,405.84644194756555
2029-05-30,H,99636,93,173,Sports,1071.3548387096773
2029-05-31,B,9994,466,251,Luxury,21.446351931330472
2029-06-01,A,9234,318,259,Luxury,29.037735849056602
2029-06-02,B,74300,127,199,Luxury,585.0393700787401
2029-06-03,A,48949,265,95,Luxury,184.71320754716982
2029-06-04,A,42405,431,162,Luxury,98.38747099767981
2029-06-05,I,39872,147,140,Living,271.23809523809524
2029-06-06,A,47215,285,190,Luxury,165.66666666666666
2029-06-07,D,28185,331,82,Fashion,85.1510574018127
2029-06-08,J,48442,198,182,Kids,244.65656565656565
2029-06-09,F,56759,461,267,Food,123.12147505422993
2029-06-10,G,46153,353,126,Sports,130.74504249291786
2029-06-11,B,82535,473,204,Luxury,174.492600422833
2029-06-12,F,107023,115,170,Food,930.6347826086957
2029-06-13,G,7581,283,177,Sports,26.78798586572438
2029-06-14,J,56717,136,127,Kids,417.0367647058824
2029-06-15,J,7763,128,201,Kids,60.6484375
2029-06-16,B,97910,254,116,Luxury,385.4724409448819
2029-06-17,B,60480,328,288,Luxury,184.390243902439
2029-06-18,J,43759,386,164,Kids,113.36528497409327
2029-06-19,G,81067,303,112,Sports,267.54785478547853
2029-06-20,A,30307,353,162,Luxury,85.85552407932012
2029-06-21,H,101371,429,143,Sports,236.2960372960373
2029-06-22,C,16064,179,276,Fashion,89.74301675977654
2029-06-23,F,81848,133,97,Food,615.3984962406015
2029-06-24,I,42548,325,240,Living,130.91692307692307
2029-06-25,F,41945,236,255,Food,177.73305084745763
2029-06-26,I,52937,95,61,Living,557.2315789473685
2029-06-27,G,11476,436,205,Sports,26.321100917431192
2029-06-28,I,56756,232,221,Living,244.63793103448276
2029-06-29,B,95101,317,270,Luxury,300.0031545741325
2029-06-30,H,7382,345,220,Sports,21.39710144927536
2029-07-01,H,54683,371,194,Sports,147.3935309973046
2029-07-02,B,92999,149,89,Luxury,624.1543624161073
2029-07-03,D,50276,127,226,Fashion,395.87401574803147
2029-07-04,G,38402,321,134,Sports,119.63239875389408
2029-07-05,D,96881,388,106,Fashion,249.69329896907217
2029-07-06,D,115300,211,136,Fashion,546.4454976303317
2029-07-07,F,31946,93,133,Food,343.505376344086
2029-07-08,J,84698,287,241,Kids,295.1149825783972
2029-07-09,F,119690,183,252,Food,654.0437158469946
2029-07-10,J,117309,241,234,Kids,486.7593360995851
2029-07-11,C,78933,405,170,Fashion,194.8962962962963
2029-07-12,I,27335,327,275,Living,83.59327217125383
2029-07-13,J,50095,67,251,Kids,747.6865671641791
2029-07-14,B,84930,61,123,Luxury,1392.295081967213
2029-07-15,F,32197,229,156,Food,140.59825327510916
2029-07-16,G,27010,172,173,Sports,157.03488372093022
2029-07-17,I,29123,295,247,Living,98.72203389830509
2029-07-18,C,92923,271,149,Fashion,342.8892988929889
2029-07-19,J,7890,422,265,Kids,18.696682464454977
2029-07-20,C,98305,100,253,Fashion,983.05
2029-07-21,G,114162,120,92,Sports,951.35
2029-07-22,D,13026,97,168,Fashion,134.28865979381445
2029-07-23,H,69925,68,72,Sports,1028.3088235294117
2029-07-24,G,73842,311,204,Sports,237.43408360128618
2029-07-25,E,38665,133,235,Food,290.7142857142857
2029-07-26,G,14277,204,298,Sports,69.98529411764706
2029-07-27,C,47239,102,286,Fashion,463.12745098039215
2029-07-28,B,52664,156,86,Luxury,337.5897435897436
2029-07-29,F,53008,406,183,Food,130.5615763546798
2029-07-30,B,19683,353,114,Luxury,55.759206798866856
2029-07-31,C,5670,184,183,Fashion,30.815217391304348
2029-08-01,F,94211,492,227,Food,191.4857723577236
2029-08-02,E,22889,118,71,Food,193.97457627118644
2029-08-03,H,60612,60,154,Sports,1010.2
2029-08-04,I,49535,192,137,Living,257.9947916666667
2029-08-05,C,83542,241,202,Fashion,346.6473029045643
2029-08-06,J,59319,436,174,Kids,136.05275229357798
2029-08-07,C,119072,427,128,Fashion,278.85714285714283
2029-08-08,C,97067,118,139,Fashion,822.6016949152543
2029-08-09,F,26639,72,249,Food,369.9861111111111
2029-08-10,A,69712,230,100,Luxury,303.09565217391304
2029-08-11,G,21633,342,265,Sports,63.25438596491228
2029-08-12,A,39660,58,225,Luxury,683.7931034482758
2029-08-13,E,73975,320,151,Food,231.171875
2029-08-14,J,37172,436,247,Kids,85.25688073394495
2029-08-15,H,64197,142,295,Sports,452.09154929577466
2029-08-16,D,106158,66,276,Fashion,1608.4545454545455
2029-08-17,E,63847,203,155,Food,314.51724137931035
2029-08-18,D,16577,454,242,Fashion,36.513215859030836
2029-08-19,D,82299,377,109,Fashion,218.29973474801062
2029-08-20,H,25176,198,95,Sports,127.15151515151516
2029-08-21,B,49386,426,85,Luxury,115.92957746478874
2029-08-22,A,68972,316,235,Luxury,218.26582278481013
2029-08-23,C,94791,471,253,Fashion,201.25477707006368
2029-08-24,I,46003,377,215,Living,122.0238726790451
2029-08-25,D,24996,155,60,Fashion,161.26451612903224
2029-08-26,J,105922,430,61,Kids,246.33023255813953
2029-08-27,E,91598,84,219,Food,1090.452380952381
2029-08-28,B,40931,168,291,Luxury,243.63690476190476
2029-08-29,D,40710,63,88,Fashion,646.1904761904761
2029-08-30,B,39693,63,248,Luxury,630.047619047619
2029-08-31,B,40740,315,188,Luxury,129.33333333333334
2029-09-01,D,82241,189,85,Fashion,435.1375661375661
2029-09-02,F,113944,343,101,Food,332.198250728863
2029-09-03,G,98583,413,80,Sports,238.6997578692494
2029-09-04,J,81502,168,82,Kids,485.1309523809524
2029-09-05,C,22374,287,190,Fashion,77.9581881533101
2029-09-06,C,81674,83,195,Fashion,984.0240963855422
2029-09-07,J,86471,218,218,Kids,396.6559633027523
2029-09-08,F,50913,59,107,Food,862.9322033898305
2029-09-09,C,71025,171,233,Fashion,415.35087719298247
2029-09-10,B,49516,450,201,Luxury,110.03555555555556
2029-09-11,H,92796,194,250,Sports,478.3298969072165
2029-09-12,E,31069,495,177,Food,62.76565656565656
2029-09-13,A,61233,272,80,Luxury,225.12132352941177
2029-09-14,C,89811,420,104,Fashion,213.8357142857143
2029-09-15,J,64049,306,282,Kids,209.31045751633988
2029-09-16,H,106820,317,59,Sports,336.9716088328076
2029-09-17,D,44178,408,237,Fashion,108.27941176470588
2029-09-18,G,37821,53,179,Sports,713.6037735849056
2029-09-19,J,56727,475,279,Kids,119.42526315789473
2029-09-20,B,65935,446,64,Luxury,147.83632286995515
2029-09-21,G,21999,403,52,Sports,54.588089330024815
2029-09-22,E,67522,155,92,Food,435.6258064516129
2029-09-23,E,43712,134,208,Food,326.2089552238806
2029-09-24,F,69551,263,247,Food,264.45247148288973
2029-09-25,I,45172,170,116,Living,265.7176470588235
2029-09-26,F,38722,181,105,Food,213.93370165745856
2029-09-27,H,15625,387,112,Sports,40.37467700258398
2029-09-28,G,72165,246,252,Sports,293.3536585365854
2029-09-29,I,81509,68,64,Living,1198.6617647058824
2029-09-30,D,11859,179,158,Fashion,66.25139664804469
2029-10-01,B,46609,61,165,Luxury,764.0819672131148
2029-10-02,G,48307,130,141,Sports,371.5923076923077
2029-10-03,F,115986,379,187,Food,306.0316622691293
2029-10-04,A,106582,403,215,Luxury,264.4714640198511
2029-10-05,I,26839,311,96,Living,86.29903536977491
2029-10-06,I,32216,441,106,Living,73.05215419501134
2029-10-07,B,57953,174,99,Luxury,333.0632183908046
2029-10-08,C,89481,356,291,Fashion,251.3511235955056
2029-10-09,E,65593,316,120,Food,207.5727848101266
2029-10-10,E,77075,496,192,Food,155.39314516129033
2029-10-11,A,54522,490,195,Luxury,111.26938775510204
2029-10-12,H,104161,432,131,Sports,241.11342592592592
2029-10-13,H,9886,189,165,Sports,52.3068783068783
2029-10-14,D,116249,378,154,Fashion,307.537037037037
2029-10-15,G,12485,51,137,Sports,244.80392156862746
2029-10-16,J,36455,57,51,Kids,639.561403508772
2029-10-17,C,116984,299,153,Fashion,391.25083612040135
2029-10-18,F,21767,188,133,Food,115.78191489361703
2029-10-19,J,117701,173,275,Kids,680.3526011560693
2029-10-20,J,33453,358,92,Kids,93.44413407821229
2029-10-21,I,81280,277,203,Living,293.42960288808666
2029-10-22,A,107638,59,120,Luxury,1824.3728813559321
2029-10-23,E,58442,261,215,Food,223.91570881226053
2029-10-24,D,56877,161,143,Fashion,353.27329192546586
2029-10-25,H,17226,57,91,Sports,302.2105263157895
2029-10-26,A,98405,341,182,Luxury,288.57771260997066
2029-10-27,I,27588,411,188,Living,67.12408759124088
2029-10-28,F,83976,302,114,Food,278.0662251655629
2029-10-29,D,36709,63,83,Fashion,582.6825396825396
2029-10-30,I,52788,289,169,Living,182.6574394463668
2029-10-31,E,93031,487,50,Food,191.0287474332649
2029-11-01,E,42019,291,260,Food,144.39518900343643
2029-11-02,E,49948,391,179,Food,127.74424552429667
2029-11-03,A,70133,198,262,Luxury,354.2070707070707
2029-11-04,A,119444,285,197,Luxury,419.1017543859649
2029-11-05,H,71458,355,110,Sports,201.29014084507043
2029-11-06,H,32526,216,264,Sports,150.58333333333334
2029-11-07,F,78493,69,198,Food,1137.5797101449275
2029-11-08,D,57198,265,137,Fashion,215.84150943396227
2029-11-09,B,119100,392,117,Luxury,303.8265306122449
2029-11-10,B,104534,184,176,Luxury,568.1195652173913
2029-11-11,I,48395,442,189,Living,109.49095022624434
2029-11-12,E,29031,178,71,Food,163.09550561797752
2029-11-13,D,80542,459,197,Fashion,175.47276688453158
2029-11-14,J,42701,471,131,Kids,90.66029723991507
2029-11-15,A,117599,343,178,Luxury,342.8542274052478
2029-11-16,G,30939,295,79,Sports,104.87796610169491
2029-11-17,C,54145,238,175,Fashion,227.5
2029-11-18,F,25324,93,146,Food,272.3010752688172
2029-11-19,E,27867,135,73,Food,206.42222222222222
2029-11-20,E,5203,93,63,Food,55.946236559139784
2029-11-21,E,21544,379,85,Food,56.844327176781
2029-11-22,A,20899,424,246,Luxury,49.29009433962264
2029-11-23,A,34063,495,252,Luxury,68.81414141414142
2029-11-24,C,95880,427,73,Fashion,224.54332552693208
2029-11-25,J,8748,439,237,Kids,19.927107061503417
2029-11-26,D,110022,194,144,Fashion,567.1237113402062
2029-11-27,E,71629,100,104,Food,716.29
2029-11-28,B,85764,291,254,Luxury,294.7216494845361
2029-11-29,H,25884,343,257,Sports,75.46355685131195
2029-11-30,B,30183,457,73,Luxury,66.04595185995623
2029-12-01,I,86570,100,254,Living,865.7
2029-12-02,B,76246,315,201,Luxury,242.05079365079365
2029-12-03,I,113036,169,231,Living,668.8520710059172
2029-12-04,G,24259,249,75,Sports,97.42570281124497
2029-12-05,H,40959,454,243,Sports,90.21806167400881
2029-12-06,B,38457,297,129,Luxury,129.4848484848485
2029-12-07,G,90679,119,215,Sports,762.0084033613446
2029-12-08,F,7103,390,287,Food,18.212820512820514
2029-12-09,D,70901,106,114,Fashion,668.877358490566
2029-12-10,G,117314,431,290,Sports,272.1902552204176
2029-12-11,D,49535,88,124,Fashion,562.8977272727273
2029-12-12,B,21103,338,228,Luxury,62.43491124260355
2029-12-13,J,103046,492,212,Kids,209.4430894308943
2029-12-14,G,95012,67,92,Sports,1418.089552238806
2029-12-15,H,83278,489,78,Sports,170.30265848670757
2029-12-16,B,17391,269,214,Luxury,64.65055762081785
2029-12-17,E,107476,362,130,Food,296.89502762430936
2029-12-18,A,33901,293,235,Luxury,115.70307167235495
2029-12-19,G,102537,401,103,Sports,255.70324189526184
2029-12-20,H,86159,353,88,Sports,244.07648725212465
2029-12-21,F,72914,347,91,Food,210.12680115273776
2029-12-22,E,55357,332,205,Food,166.7379518072289
2029-12-23,F,91908,123,78,Food,747.219512195122
2029-12-24,B,115335,159,220,Luxury,725.377358490566
2029-12-25,A,43437,229,180,Luxury,189.6812227074236
2029-12-26,G,40503,475,293,Sports,85.26947368421052
2029-12-27,G,101282,81,187,Sports,1250.3950617283951
2029-12-28,J,98459,283,236,Kids,347.9116607773852
2029-12-29,J,80403,331,283,Kids,242.90936555891238
2029-12-30,B,46258,74,191,Luxury,625.1081081081081
2029-12-31,B,38724,380,253,Luxury,101.90526315789474
2030-01-01,A,69286,328,224,Luxury,211.2378048780488
2030-01-02,J,79842,275,91,Kids,290.33454545454543
2030-01-03,H,109927,106,143,Sports,1037.0471698113208
2030-01-04,H,19908,229,209,Sports,86.93449781659389
2030-01-05,A,97617,281,81,Luxury,347.3914590747331
2030-01-06,H,55626,431,219,Sports,129.06264501160092
2030-01-07,I,42228,392,209,Living,107.72448979591837
2030-01-08,D,28386,336,75,Fashion,84.48214285714286
2030-01-09,A,51754,113,164,Luxury,458.0
2030-01-10,A,115942,281,178,Luxury,412.6049822064057
2030-01-11,C,33302,338,105,Fashion,98.5266272189349
2030-01-12,E,65815,262,171,Food,251.20229007633588
2030-01-13,E,89748,307,155,Food,292.3387622149837
2030-01-14,I,68344,67,179,Living,1020.0597014925373
2030-01-15,J,40618,224,130,Kids,181.33035714285714
2030-01-16,B,116603,466,207,Luxury,250.22103004291844
2030-01-17,B,81234,278,169,Luxury,292.2086330935252
2030-01-18,F,66114,275,280,Food,240.41454545454545
2030-01-19,I,75130,133,248,Living,564.8872180451128
2030-01-20,A,30525,340,101,Luxury,89.77941176470588
2030-01-21,I,84818,484,140,Living,175.24380165289256
2030-01-22,I,119589,419,186,Living,285.41527446300717
2030-01-23,I,19334,295,71,Living,65.53898305084746
2030-01-24,E,99715,451,83,Food,221.09756097560975
2030-01-25,I,67767,159,159,Living,426.20754716981133
2030-01-26,D,11644,303,98,Fashion,38.42904290429043
2030-01-27,B,106154,137,178,Luxury,774.8467153284671
2030-01-28,F,118237,121,122,Food,977.1652892561983
2030-01-29,D,37933,430,133,Fashion,88.21627906976744
2030-01-30,F,48469,79,102,Food,613.5316455696203
2030-01-31,C,38687,221,260,Fashion,175.05429864253395
2030-02-01,F,111609,358,149,Food,311.75698324022346
2030-02-02,B,57656,443,173,Luxury,130.1489841986456
2030-02-03,B,22375,392,217,Luxury,57.079081632653065
2030-02-04,I,119019,485,94,Living,245.4
2030-02-05,G,70206,226,245,Sports,310.646017699115
2030-02-06,C,101462,188,186,Fashion,539.6914893617021
2030-02-07,A,41607,243,154,Luxury,171.22222222222223
2030-02-08,H,88178,235,199,Sports,375.2255319148936
2030-02-09,F,28993,267,195,Food,108.5880149812734
2030-02-10,G,49386,213,253,Sports,231.85915492957747
2030-02-11,I,51287,210,155,Living,244.22380952380954
2030-02-12,E,91724,480,92,Food,191.09166666666667
2030-02-13,A,103132,62,216,Luxury,1663.4193548387098
2030-02-14,J,98308,345,250,Kids,284.95072463768116
2030-02-15,G,101393,138,183,Sports,734.731884057971
2030-02-16,E,81312,373,260,Food,217.9946380697051
2030-02-17,C,103371,91,97,Fashion,1135.9450549450548
2030-02-18,I,80324,452,175,Living,177.7079646017699
2030-02-19,A,76196,259,288,Luxury,294.19305019305017
2030-02-20,A,75014,278,56,Luxury,269.8345323741007
2030-02-21,A,13210,399,257,Luxury,33.1077694235589
2030-02-22,C,15922,324,246,Fashion,49.141975308641975
2030-02-23,F,41289,491,65,Food,84.09164969450102
2030-02-24,J,38340,328,178,Kids,116.89024390243902
2030-02-25,C,44850,300,164,Fashion,149.5
2030-02-26,H,61984,359,86,Sports,172.6573816155989
2030-02-27,J,108699,257,280,Kids,422.9533073929961
2030-02-28,B,118711,370,260,Luxury,320.84054054054053
2030-03-01,I,89178,189,295,Living,471.8412698412698
2030-03-02,C,16094,329,214,Fashion,48.91793313069909
2030-03-03,E,92959,83,174,Food,1119.987951807229
2030-03-04,J,38418,358,130,Kids,107.31284916201118
2030-03-05,H,10741,441,241,Sports,24.356009070294785
2030-03-06,B,116585,67,267,Luxury,1740.0746268656717
2030-03-07,F,77374,106,263,Food,729.9433962264151
2030-03-08,E,73798,161,111,Food,458.3726708074534
2030-03-09,J,75532,54,121,Kids,1398.7407407407406
2030-03-10,I,115130,459,238,Living,250.82788671023965
2030-03-11,E,27164,463,174,Food,58.669546436285096
2030-03-12,B,40595,231,210,Luxury,175.73593073593074
2030-03-13,E,35257,62,115,Food,568.6612903225806
2030-03-14,D,19211,388,79,Fashion,49.51288659793814
2030-03-15,G,100989,334,288,Sports,302.3622754491018
2030-03-16,F,10232,308,69,Food,33.22077922077922
2030-03-17,B,72753,139,237,Luxury,523.4028776978417
2030-03-18,E,57691,153,131,Food,377.06535947712416
2030-03-19,G,94765,428,156,Sports,221.41355140186917
2030-03-20,G,84768,235,298,Sports,360.7148936170213
2030-03-21,E,30613,299,251,Food,102.38461538461539
2030-03-22,I,19026,304,201,Living,62.58552631578947
2030-03-23,D,58535,125,297,Fashion,468.28
2030-03-24,C,99090,435,181,Fashion,227.79310344827587
2030-03-25,D,35908,157,86,Fashion,228.71337579617835
2030-03-26,E,57113,205,181,Food,278.6
2030-03-27,F,24610,131,126,Food,187.86259541984734
2030-03-28,C,51646,126,138,Fashion,409.8888888888889
2030-03-29,B,110141,307,254,Luxury,358.7654723127036
2030-03-30,D,68185,176,195,Fashion,387.41477272727275
2030-03-31,E,77567,440,137,Food,176.28863636363636
2030-04-01,D,52574,331,243,Fashion,158.83383685800604
2030-04-02,C,96051,137,225,Fashion,701.1021897810219
2030-04-03,H,107020,253,82,Sports,423.00395256916994
2030-04-04,J,41182,65,107,Kids,633.5692307692308
2030-04-05,D,5570,200,260,Fashion,27.85
2030-04-06,B,102790,473,250,Luxury,217.3150105708245
2030-04-07,B,24288,303,77,Luxury,80.15841584158416
2030-04-08,A,83824,237,84,Luxury,353.6877637130802
2030-04-09,D,34877,378,298,Fashion,92.26719576719577
2030-04-10,J,89425,81,280,Kids,1104.0123456790122
2030-04-11,I,5917,320,174,Living,18.490625
2030-04-12,G,80602,446,187,Sports,180.7219730941704
2030-04-13,J,100040,54,114,Kids,1852.5925925925926
2030-04-14,G,69575,379,91,Sports,183.57519788918205
2030-04-15,G,77518,357,134,Sports,217.13725490196077
2030-04-16,H,44104,382,186,Sports,115.45549738219896
2030-04-17,A,23062,218,237,Luxury,105.78899082568807
2030-04-18,J,21999,230,160,Kids,95.64782608695653
2030-04-19,J,66845,415,64,Kids,161.0722891566265
2030-04-20,H,14941,227,276,Sports,65.81938325991189
2030-04-21,D,66169,192,234,Fashion,344.6302083333333
2030-04-22,D,28470,411,118,Fashion,69.27007299270073
2030-04-23,D,115684,297,154,Fashion,389.5084175084175
2030-04-24,F,64821,176,299,Food,368.3011363636364
2030-04-25,G,91669,312,199,Sports,293.81089743589746
2030-04-26,F,49435,89,113,Food,555.4494382022472
2030-04-27,A,9529,461,90,Luxury,20.670281995661604
2030-04-28,H,88055,465,264,Sports,189.36559139784947
2030-04-29,J,17192,404,120,Kids,42.554455445544555
2030-04-30,G,79102,304,105,Sports,260.20394736842104
2030-05-01,F,77762,192,200,Food,405.0104166666667
2030-05-02,F,108466,289,285,Food,375.3148788927336
2030-05-03,E,119894,277,74,Food,432.8303249097473
2030-05-04,F,91795,390,268,Food,235.37179487179486
2030-05-05,I,39087,247,154,Living,158.24696356275302
2030-05-06,J,71677,114,183,Kids,628.7456140350877
2030-05-07,I,9627,437,168,Living,22.02974828375286
2030-05-08,J,61541,60,211,Kids,1025.6833333333334
2030-05-09,H,117805,157,240,Sports,750.3503184713376
2030-05-10,J,73226,75,58,Kids,976.3466666666667
2030-05-11,I,110627,494,109,Living,223.9412955465587
2030-05-12,J,8255,470,174,Kids,17.56382978723404
2030-05-13,H,62433,200,98,Sports,312.165
2030-05-14,H,10213,270,274,Sports,37.82592592592592
2030-05-15,A,107412,390,100,Luxury,275.4153846153846
2030-05-16,J,24404,286,237,Kids,85.32867132867133
2030-05-17,E,30380,286,119,Food,106.22377622377623
2030-05-18,D,96056,268,86,Fashion,358.4179104477612
2030-05-19,B,24173,473,80,Luxury,51.10570824524313
2030-05-20,H,58027,200,275,Sports,290.135
2030-05-21,C,28989,172,218,Fashion,168.5406976744186
2030-05-22,D,113106,193,111,Fashion,586.041450777202
2030-05-23,G,29519,238,142,Sports,124.02941176470588
2030-05-24,J,27439,304,235,Kids,90.25986842105263
2030-05-25,I,81949,117,63,Living,700.4188034188035
2030-05-26,B,19995,153,213,Luxury,130.68627450980392
2030-05-27,C,28559,385,213,Fashion,74.17922077922078
2030-05-28,D,115887,208,294,Fashion,557.1490384615385
2030-05-29,J,94049,358,128,Kids,262.7067039106145
2030-05-30,A,10021,411,57,Luxury,24.381995133819952
2030-05-31,G,103000,458,203,Sports,224.89082969432314
2030-06-01,B,26119,349,85,Luxury,74.83954154727793
2030-06-02,E,56539,445,97,Food,127.05393258426966
2030-06-03,A,99835,139,134,Luxury,718.2374100719425
2030-06-04,C,44350,406,77,Fashion,109.23645320197045
2030-06-05,B,51223,305,245,Luxury,167.94426229508196
2030-06-06,A,30517,402,239,Luxury,75.91293532338308
2030-06-07,G,83653,269,257,Sports,310.97769516728624
2030-06-08,E,27250,58,263,Food,469.82758620689657
2030-06-09,A,89486,61,253,Luxury,1466.983606557377
2030-06-10,F,87895,374,257,Food,235.0133689839572
2030-06-11,E,94132,487,100,Food,193.28952772073922
2030-06-12,C,96066,293,153,Fashion,327.87030716723547
2030-06-13,G,71798,231,279,Sports,310.8138528138528
2030-06-14,J,59199,333,219,Kids,177.77477477477478
2030-06-15,I,64546,361,150,Living,178.79778393351802
2030-06-16,I,110686,148,78,Living,747.8783783783783
2030-06-17,I,93151,246,176,Living,378.6626016260163
2030-06-18,B,8327,415,131,Luxury,20.065060240963856
2030-06-19,C,34768,275,59,Fashion,126.4290909090909
2030-06-20,G,69418,382,155,Sports,181.72251308900525
2030-06-21,E,99386,152,216,Food,653.8552631578947
2030-06-22,B,47788,155,259,Luxury,308.30967741935484
2030-06-23,C,87384,414,50,Fashion,211.07246376811594
